chunk_id,title,category,text_preview
https://support.grammarly.com/hc/en-us/articles/360048773932-Switch-SSO-settings-from-one-identity-provider-to-another#463,Switch SSO settings from one identity provider to another,SAML Single Sign-On,"Title: Switch SSO settings from one identity provider to another
Category: SAML Single Sign-On

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins a..."
https://support.grammarly.com/hc/en-us/articles/360047953132-Underlines-are-misplaced-in-Grammarly-for-Microsoft-Office#464,Underlines are misplaced in Grammarly for Microsoft Office,Grammarly for Microsoft Office,"Title: Underlines are misplaced in Grammarly for Microsoft Office
Category: Grammarly for Microsoft Office

If you use Grammarly for Microsoft Office on a computer with multiple monitors, Grammarly’s ..."
https://support.grammarly.com/hc/en-us/articles/10725131673357-Can-I-use-screen-readers-with-the-Grammarly-Editor#465,Can I use screen readers with the Grammarly Editor?,Grammarly Editor (classic),"Title: Can I use screen readers with the Grammarly Editor?
Category: Grammarly Editor (classic)

Our team is working on making
the Grammarly Editor
fully compatible with popular assistive software, su..."
https://support.grammarly.com/hc/en-us/articles/4415031489037-Organize-team-members-into-groups#466,Organize team members into groups,Manage Members & Permissions,"Title: Organize team members into groups
Category: Manage Members & Permissions

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins, account manager..."
https://support.grammarly.com/hc/en-us/articles/360039003572-I-don-t-see-Grammarly-underlines-in-Google-Docs#467,I don't see Grammarly underlines in Google Docs,Grammarly Browser Extension,"Title: I don't see Grammarly underlines in Google Docs
Category: Grammarly Browser Extension

If you are experiencing an issue where you don’t see the underlines in the Editing mode in Google Docs, pl..."
https://support.grammarly.com/hc/en-us/articles/38650877521293-An-invoice-I-want-to-pay-has-been-voided#468,An invoice I want to pay has been voided,Manage Payments,"Title: An invoice I want to pay has been voided
Category: Manage Payments

An invoice can be voided either because it was not paid before its due date or because it was voided by a subscription admin...."
https://support.grammarly.com/hc/en-us/articles/360054679292-What-are-Goals#469,What are Goals?,Questions about Grammarly features,"Title: What are Goals?
Category: Questions about Grammarly features

With the help of the set goals feature, Grammarly can offer tailored writing suggestions that take your audience and writing style ..."
https://support.grammarly.com/hc/en-us/articles/360048773872-Set-up-SSO-for-team-members-with-generic-email-domain#470,Set up SSO for team members with generic email domain,SAML Single Sign-On,"Title: Set up SSO for team members with generic email domain
Category: SAML Single Sign-On

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins and m..."
https://support.grammarly.com/hc/en-us/articles/34666268634253-How-do-I-download-the-Grammarly-Editor-log#471,How do I download the Grammarly Editor log?,Grammarly Editor,"Title: How do I download the Grammarly Editor log?
Category: Grammarly Editor

The Grammarly Editor log is typically requested by our Support team when there is a technical issue with the Grammarly Ed..."
https://support.grammarly.com/hc/en-us/articles/115000090652-Grammarly-doesn-t-flag-any-plagiarism#472,Grammarly doesn't flag any plagiarism,Plagiarism Checker,"Title: Grammarly doesn't flag any plagiarism
Category: Plagiarism Checker

We check for plagiarism against an index of publicly accessible websites and major proprietary databases.
In cases when the t..."
https://support.grammarly.com/hc/en-us/articles/115000091651-Sign-up-process-for-Grammarly-for-Education-users#473,Sign-up process for Grammarly for Education users,Grammarly for Education,"Title: Sign-up process for Grammarly for Education users
Category: Grammarly for Education

If your school has a Grammarly for Education license, please follow the instructions below to join your scho..."
https://support.grammarly.com/hc/en-us/articles/115000090931-Is-Grammarly-compatible-with-my-Apple-Mac-computer#474,Is Grammarly compatible with my Apple Mac computer?,Common Questions,"Title: Is Grammarly compatible with my Apple Mac computer?
Category: Common Questions

Yes! All you need to do is install
Grammarly for Mac
. For more information on how to use it, please see this gui..."
https://support.grammarly.com/hc/en-us/articles/115000090431-How-can-I-tell-if-I-use-a-proxy-server#475,How can I tell if I use a proxy server?,Other Tips & Tutorials,"Title: How can I tell if I use a proxy server?
Category: Other Tips & Tutorials

If your computer uses a web proxy server to access the Internet, you may have issues using the Grammarly Editor
for Win..."
https://support.grammarly.com/hc/en-us/articles/20299587306509-Grammarly-s-Refer-Friends-program-will-be-discontinued#476,Grammarly's Refer Friends program will be discontinued,Grammarly's Referral Program,"Title: Grammarly's Refer Friends program will be discontinued
Category: Grammarly's Referral Program

Grammarly's Refer Friends program is being discontinued and will no longer be supported.
Here’s wh..."
https://support.grammarly.com/hc/en-us/articles/4418242515597-What-is-the-Grammarly-Security-Hub#477,What is the Grammarly Security Hub?,Account Security,"Title: What is the Grammarly Security Hub?
Category: Account Security

The Grammarly Security Hub is a portal within My Account that allows users to manage the security controls of their accounts. The..."
https://support.grammarly.com/hc/en-us/articles/115000090191-There-s-a-charge-on-a-new-card-I-haven-t-added-to-Grammarly#478,There’s a charge on a new card I haven’t added to Grammarly,Fraud FAQ,"Title: There’s a charge on a new card I haven’t added to Grammarly
Category: Fraud FAQ

If you see charges on a new card that you haven’t added to your Grammarly account, it’s likely because your fina..."
https://support.grammarly.com/hc/en-us/articles/4415373748493-I-can-t-sign-in-Unable-to-sign-you-in-because-there-is-a-personal-Grammarly-account-associated-with-your-work-email-address#479,I can’t sign in: Unable to sign you in because there is a personal Grammarly account associated with your work email address,Resolve Issues,"Title: I can’t sign in: Unable to sign you in because there is a personal Grammarly account associated with your work email address
Category: Resolve Issues

This notification indicates that your orga..."
https://support.grammarly.com/hc/en-us/articles/115000090252-Error-Grammarly-couldn-t-establish-a-connection-to-the-server#480,Error: Grammarly couldn't establish a connection to the server,Grammarly Editor,"Title: Error: Grammarly couldn't establish a connection to the server
Category: Grammarly Editor

You may see ""Grammarly couldn't establish a connection to the server"" when working in the Grammarly Ed..."
https://support.grammarly.com/hc/en-us/articles/15509186369037-Error-message-Couldn-t-Generate-Text#481,"Error message: ""Couldn't Generate Text""",Generative AI assistance,"Title: Error message: ""Couldn't Generate Text""
Category: Generative AI assistance

Grammarly's generative AI features are
unavailable when you input your text in a language other than English or when ..."
https://support.grammarly.com/hc/en-us/articles/10017944310157-How-to-reinstall-Grammarly-for-iPhone#482,How to reinstall Grammarly for iPhone,Grammarly for iPhone and iPad,"Title: How to reinstall Grammarly for iPhone
Category: Grammarly for iPhone and iPad

First, uninstall the Grammarly app from your device:
Touch and hold Grammarly’s companion app.
Tap
Remove App
.
Ta..."
https://support.grammarly.com/hc/en-us/articles/8327686426637-How-to-deploy-Grammarly-for-Microsoft-Office#483,How to deploy Grammarly for Microsoft Office,Deployment Guide for IT Teams,"Title: How to deploy Grammarly for Microsoft Office
Category: Deployment Guide for IT Teams

You can silently install Grammarly for Microsoft Office on multiple computers at once using a managed softw..."
https://support.grammarly.com/hc/en-us/articles/115000091452-Plagiarism-Checker-user-guide#484,Plagiarism Checker user guide,Agents,"Title: Plagiarism Checker user guide
Category: Agents

The Plagiarism Checker is your built-in originality guide, scanning your writing against vast databases, academic papers, websites, and published..."
https://support.grammarly.com/hc/en-us/articles/360046272372-Using-the-tone-detector-in-Grammarly-for-Microsoft-Office-in-Outlook#485,Using the tone detector in Grammarly for Microsoft Office in Outlook,Grammarly for Microsoft Office,"Title: Using the tone detector in Grammarly for Microsoft Office in Outlook
Category: Grammarly for Microsoft Office

Important:
Grammarly for Microsoft Office will no longer be updated. We suggest sw..."
https://support.grammarly.com/hc/en-us/articles/21602062542989-How-to-block-and-manage-blocked-apps-in-Grammarly-for-Android#486,How to block and manage blocked apps in Grammarly for Android,Grammarly for Android,"Title: How to block and manage blocked apps in Grammarly for Android
Category: Grammarly for Android

This article details the steps necessary to block and unblock Grammarly for Android within individ..."
https://support.grammarly.com/hc/en-us/articles/4415373429901-I-can-t-test-SSO-No-SSO-settings-found#487,I can’t test SSO: No SSO settings found,Resolve Issues,"Title: I can’t test SSO: No SSO settings found
Category: Resolve Issues

If you see this error when setting up SSO, it indicates that the Grammarly app in your identity provider has not been configure..."
https://support.grammarly.com/hc/en-us/articles/360048683092-Set-up-SAML-single-sign-on#488,Set up SAML single sign-on,SAML Single Sign-On,"Title: Set up SAML single sign-on
Category: SAML Single Sign-On

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins and members with designated cust..."
